circulating_supply,ID,last_updated,max_supply,name,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,symbol,total_supply,website_slug
1335642.0,1606,1527573558,,Solaris,5876397.0,-0.2,-1.96,-21.46,4.39968,20535.5,576,XLR,1381252.0,solaris
112839768.0,2715,1527573580,,ConnectJob,5875364.0,-0.19,-2.39,-29.18,0.0520682,37521.2,577,CJT,166298157.0,connectjob
21666077207.0,1238,1527573550,50000000000.0,Espers,5873154.0,-1.86,-7.99,-28.35,0.000271076,3790.71,578,ESP,21666077207.0,espers
127396933.0,2558,1527573576,,Insights Network,5870591.0,-1.97,-7.84,-45.72,0.0460811,733790.0,579,INSTAR,211068638.0,insights-network
9588463.0,1513,1527573554,28000000.0,BitConnect,5858829.0,-0.2,-15.55,-22.94,0.611029,1062.85,580,BCC,10361042.0,bitconnect
802404382.0,2617,1527573579,,IP Exchange,5851109.0,-0.37,-3.41,-30.19,0.00729197,436940.0,581,IPSX,1714102659.0,ip-exchange
37109987.0,2060,1527573567,,Change,5799697.0,-0.91,-3.88,-19.59,0.156284,46062.8,582,CAG,79184116.0,change
784399592.0,2580,1527573577,,Leadcoin,5798933.0,0.55,-10.76,-31.47,0.00739283,761633.0,583,LDC,2627412706.0,leadcoin
127133248.0,895,1527573547,,Xaurum,5797289.0,-2.07,-13.37,-23.34,0.0456001,29228.4,584,XAUR,127133248.0,xaurum
1050000000.0,2037,1527573564,,AirToken,5780387.0,1.43,-1.6,-10.87,0.00550513,97723.8,585,AIR,1491492558.0,airtoken
52812425.0,2270,1527573570,,SportyCo,5775831.0,-0.83,-5.07,-25.53,0.109365,1217650.0,586,SPF,70673454.0,sportyco
19531650.0,1304,1527573552,,Syndicate,5750626.0,0.79,-0.01,-15.99,0.294426,572535.0,587,SYNX,19531650.0,syndicate
17993020.0,2105,1527573566,,Pirl,5723742.0,-0.2,-9.02,-24.46,0.318109,39957.2,588,PIRL,17993020.0,pirl
23176157.0,1063,1527573549,,Bitcrystals,5677950.0,0.52,-5.52,-22.6,0.244991,11540.5,589,BCY,23176157.0,bitcrystals
172756808.0,2549,1527573577,,Ink Protocol,5636588.0,-0.26,-2.19,-31.46,0.0326273,81579.9,590,XNK,500000000.0,ink-protocol
901191656.0,1531,1527573555,2400000000.0,Global Cryptocurrency,5630411.0,1.28,6.41,-42.44,0.00624774,147197.0,591,GCC,1291438224.0,global-cryptocurrency
15674600.0,1123,1527573549,,OBITS,5573292.0,-0.21,-5.09,-14.52,0.355562,1051.64,592,OBITS,15674600.0,obits
191381257.0,1888,1527573561,,InvestFeed,5565769.0,-0.6,-6.61,-35.19,0.0290821,7889.1,593,IFT,191381257.0,investfeed
74195430.0,2110,1527573566,,Dovu,5558180.0,-0.51,-17.58,-36.88,0.0749127,1862.03,594,DOVU,963761390.0,dovu
3082940.0,914,1527573548,,Sphere,5508721.0,-0.34,-9.34,-31.52,1.78684,53134.4,595,SPHR,3082940.0,sphere
10384393.0,2354,1527573572,,GET Protocol,5502908.0,-0.22,4.93,-12.38,0.529921,60102.2,596,GET,33368773.0,get-protocol
2379837.0,2665,1527573579,,Dero,5488475.0,-1.45,-6.96,-46.91,2.30624,32505.8,597,DERO,18400000.0,dero
13768850.0,2534,1527573576,,Gladius Token,5487396.0,-0.55,-9.48,-26.22,0.398537,7972.3,598,GLA,16763026.0,gladius-token
34387580.0,1308,1527573552,,HEAT,5476532.0,-0.33,-18.96,-1.36,0.159259,4231.63,599,HEAT,34387580.0,heat-ledger
186744000.0,2249,1527573570,,Eroscoin,5466576.0,-0.1,13.59,-7.33,0.0292731,10155.6,600,ERO,240000000.0,eroscoin
144705040.0,2724,1527573579,1000000000.0,Zippie,5457608.0,-1.82,-2.86,-48.94,0.0377154,12613.7,601,ZIPT,1000000000.0,zippie
104172114.0,1044,1527573548,,Global Currency Reserve,5450691.0,2.48,-5.02,-13.99,0.0523239,4311.96,602,GCR,104172114.0,global-currency-reserve
444444444.0,1782,1527573562,,Ecobit,5439600.0,-0.16,-6.89,-40.73,0.0122391,794.784,603,ECOB,8888888888.0,ecobit
1127512813.0,2516,1527573575,,MktCoin,5416132.0,1.94,-18.72,-12.24,0.00480361,75015.0,604,MLM,2178743764.0,mktcoin
88999687.0,2244,1527573570,,Payfair,5405307.0,-0.16,17.73,-27.78,0.060734,45087.9,605,PFR,88999687.0,payfair
277961033.0,2611,1527573578,,Spectiv,5404786.0,-3.61,4.81,-11.74,0.0194444,17158.1,606,SIG,378851756.0,signal-token
175109299.0,2288,1527573570,,Worldcore,5400511.0,5.96,-1.37,-34.45,0.0308408,123136.0,607,WRC,245209299.0,worldcore
16320644.0,2204,1527573568,,B2BX,5395654.0,-40.76,-36.42,-40.47,0.330603,160187.0,608,B2B,19822337.0,b2bx
9969597.0,1527,1527573554,,Waves Community Token,5392794.0,-0.41,-3.9,-33.56,0.540924,47974.1,609,WCT,10000000.0,waves-community-token
16561174.0,2653,1527573579,,Auctus,5382365.0,-0.6,-1.83,-36.97,0.324999,38014.1,610,AUC,65829658.0,auctus
301988000.0,814,1527573546,890000000.0,Dotcoin,5352888.0,-1.35,26.95,1.75,0.0177255,505012.0,611,DOT,566988000.0,dotcoin
24947260808.0,141,1527573542,,Mintcoin,5327912.0,-0.18,-16.4,-26.81,0.000213567,4162.82,612,MINT,24947260808.0,mintcoin
22454060138.0,2078,1527573565,100000000000.0,LIFE,5313484.0,8.85,-8.04,-27.46,0.000236638,81289.1,613,LIFE,100000000000.0,life
1609733.0,2200,1527573568,31800000.0,GoByte,5276286.0,0.59,1.89,-37.77,3.27774,206016.0,614,GBX,2434720.0,gobyte
2000.0,2422,1527573573,,IDEX Membership,5240380.0,-15.86,-20.96,-37.67,2620.19,30232.9,615,IDXM,2000.0,idex-membership
41627975.0,2343,1527573572,,CanYaCoin,5228932.0,-0.67,-4.71,-29.91,0.125611,69632.6,616,CAN,95827000.0,canyacoin
68430738.0,2445,1527573574,,Block Array,5214313.0,-1.34,-6.4,-40.98,0.0761984,22996.3,617,ARY,88409933.0,block-array
45663418.0,1399,1527573553,,Sequence,5168642.0,-0.16,-5.61,-25.42,0.11319,3175.95,618,SEQ,45663418.0,sequence
36645278.0,2076,1527573566,42000000.0,Blue Protocol,5131109.0,0.54,-11.95,-24.77,0.140021,28514.0,619,BLUE,42000000.0,ethereum-blue
1000000000.0,788,1527573546,,Circuits of Value,5125600.0,-0.16,-3.8,-27.24,0.0051256,8780.69,620,COVAL,1200000000.0,circuits-of-value
6483231.0,1032,1527573550,,TransferCoin,5111023.0,-1.35,-2.32,-23.46,0.788345,84964.5,621,TX,6483231.0,transfercoin
8658139.0,148,1527573542,,Auroracoin,5092882.0,-0.43,-3.69,-32.59,0.588219,31042.7,622,AUR,8658139.0,auroracoin
30851003.0,2751,1527573581,,FundRequest,5059410.0,-0.82,-9.93,-32.14,0.163995,16575.2,623,FND,98611464.0,fundrequest
81453145.0,2594,1527573577,,LatiumX,5042764.0,9.49,35.49,161.77,0.06191,443756.0,624,LATX,300000000.0,latiumx
78787425.0,2491,1527573576,,Travelflex,5015221.0,-8.92,-8.46,-17.27,0.0636551,7881.82,625,TRF,107207369.0,travelflex
140080549.0,1931,1527573563,249308531.0,Opus,4986097.0,-0.16,0.57,-29.42,0.0355945,4716.69,626,OPT,249308531.0,opus
70000000.0,1990,1527573564,,BitDice,4983223.0,-0.16,17.09,-14.2,0.0711889,5150.66,627,CSNO,100000000.0,bitdice
2022465.0,400,1527573544,12000000.0,Kore,4931214.0,2.93,-0.18,-24.17,2.43822,82851.6,628,KORE,2022465.0,korecoin
212269865434.0,87,1527573542,,FedoraCoin,4922453.0,-3.64,-11.62,-45.98,2.31896e-05,91725.2,629,TIPS,482759907611.0,fedoracoin
32514916898.0,161,1527573543,,Pandacoin,4919474.0,-19.42,-6.95,-25.72,0.000151299,1413.3,630,PND,32514916898.0,pandacoin-pnd
333692815.0,2568,1527573577,,JET8,4898811.0,-1.93,-5.84,-38.78,0.0146806,33846.5,631,J8T,1468857775.0,jet8
13959746.0,921,1527573547,210000000.0,Universal Currency,4887335.0,0.36,-0.34,-2.9,0.350102,251994.0,632,UNIT,18059746.0,universal-currency
6247267.0,1905,1527573563,,TrueFlip,4835403.0,-0.17,-5.63,-28.51,0.774003,200696.0,633,TFL,8924667.0,trueflip
18582933.0,2217,1527573569,,Publica,4822271.0,-0.15,-8.16,-36.42,0.2595,21912.0,634,PBL,33787150.0,publica
100537949.0,1624,1527573557,,Atmos,4795318.0,-0.16,-0.65,-12.81,0.0476966,775.951,635,ATMOS,110537949.0,atmos
623414851.0,2521,1527573575,,BioCoin,4781779.0,-0.8,0.26,-10.64,0.0076703,15757.6,636,BIO,823550622.0,biocoin
2677822258.0,2619,1527573578,,BitStation,4733667.0,1.21,-14.72,-20.82,0.00176773,997694.0,637,BSTN,12000000000.0,bitstation
10055817.0,2030,1527573565,,REAL,4728316.0,23.75,-0.76,24.31,0.470207,5166.36,638,REAL,19717288.0,real
792537250.0,374,1527573555,,ArtByte,4618186.0,-0.29,-3.17,-22.23,0.00582709,5515.35,639,ABY,792537250.0,artbyte
5911147.0,1922,1527573563,,Monoeci,4532602.0,1.15,-8.56,-18.24,0.766789,95183.0,640,XMCC,8331147.0,monacocoin
6999991.0,2089,1527573566,,ClearPoll,4521693.0,-0.24,-5.91,-12.89,0.645957,20083.1,641,POLL,8999992.0,clearpoll
230749949.0,2625,1527573578,,Vice Industry Token,4520438.0,9.13,-3.4,33.32,0.0195902,164534.0,642,VIT,4000000000.0,vice-industry-token
3170551.0,823,1527573546,,GeoCoin,4494954.0,-0.18,-4.8,-19.75,1.41772,8727.82,643,GEO,4000000.0,geocoin
3525843.0,1464,1527573553,21000000.0,Internet of People,4493828.0,0.15,-5.73,-25.09,1.27454,698120.0,644,IOP,3931947.0,internet-of-people
4468907.0,1694,1527573559,88888888.0,Sumokoin,4483118.0,0.2,-16.53,-38.82,1.00318,100345.0,645,SUMO,13357796.0,sumokoin
20982165.0,1986,1527573563,21000000.0,CHIPS,4480301.0,-0.18,-9.81,-37.59,0.213529,3268.81,646,CHIPS,20982165.0,chips
43322416.0,2613,1527573578,,Titanium BAR,4464418.0,4.58,-37.71,-57.73,0.103051,156711.0,647,TBAR,60000000.0,titanium-bar
173256686.0,2650,1527573579,,CommerceBlock,4417214.0,-0.21,-9.27,-35.46,0.0254952,8710.0,648,CBT,743256686.0,commerceblock
705347638.0,2198,1527573568,,Viuly,4413565.0,0.97,-7.45,-35.25,0.00625729,369274.0,649,VIU,1000000000.0,viuly
105521214.0,2646,1527573578,,AdHive,4399158.0,-0.95,-0.33,-31.04,0.0416898,691596.0,650,ADH,392000000.0,adhive
6268082.0,1303,1527573551,6268082.0,Breakout Stake,4390673.0,-0.2,-3.8,-28.31,0.700481,3344.69,651,BRX,6268082.0,breakout-stake
110136.0,293,1527573544,1000000.0,Bitcoin Plus,4325489.0,-0.07,11.27,-20.54,39.2739,187088.0,652,XBC,110136.0,bitcoin-plus
167270821.0,1771,1527573559,,DAO.Casino,4289844.0,-2.52,-11.04,-53.21,0.0256461,3096.88,653,BET,167270821.0,dao-casino
89669115.0,2753,1527573581,,Colu Local Network,4286776.0,-0.44,-3.7,-21.77,0.0478066,101074.0,654,CLN,1540701334.0,colu-local-network
72500000.0,2528,1527573576,,Dether,4258657.0,3.02,5.72,-26.7,0.0587401,11356.7,655,DTH,100000000.0,dether
3349134.0,1588,1527573556,,Tokes,4256247.0,-0.12,-7.65,-28.63,1.27085,6582.32,656,TKS,50000000.0,tokes
37551901.0,2136,1527573567,54175041.0,ATLANT,4241750.0,1.41,0.91,-13.3,0.112957,5970.89,657,ATL,54175041.0,atlant
930000000.0,2622,1527573578,,ClearCoin,4192496.0,4.96,30.6,-42.18,0.00450806,27754.2,658,CLR,1000000000.0,clearcoin
10071985.0,964,1527573548,32000000.0,EuropeCoin,4171585.0,-0.93,-6.72,-23.28,0.414177,2608.97,659,ERC,10071985.0,europecoin
83679916.0,2607,1527573577,400000000.0,AMLT,4033514.0,-0.61,10.08,-19.54,0.0482017,122778.0,660,AMLT,400000000.0,amlt
234110888.0,2660,1527573579,,Aditus,4031249.0,-0.69,-9.49,-51.44,0.0172194,4076.1,661,ADI,750000000.0,aditus
8667660.0,543,1527573555,,Bitmark,3979739.0,-0.11,-3.41,-23.97,0.459148,216897.0,662,BTM,8667660.0,bitmark
17294985.0,2555,1527573576,,Sether,3870133.0,-1.17,-9.77,-19.62,0.223772,96313.7,663,SETH,20136683.0,sether
1925384.0,2069,1527573565,100000000.0,Open Trading Network,3868463.0,-0.11,-2.04,-20.63,2.00919,36252.2,664,OTN,82630002.0,open-trading-network
3313833.0,2190,1527573569,,Astro,3866050.0,-0.81,-2.32,-8.81,1.16664,568.925,665,ASTRO,6999999.0,astro
134144774.0,151,1527573543,,Pesetacoin,3837050.0,-0.21,-2.53,-20.02,0.0286038,2863.42,666,PTC,134144774.0,pesetacoin
24529558.0,2382,1527573573,,Spectre.ai Utility Token,3802523.0,0.35,0.16,-30.48,0.155018,576841.0,667,SXUT,42980365.0,spectre-utility
40477042.0,1268,1527573550,,Nullex,3781276.0,-0.34,-7.67,-29.14,0.0934178,24565.7,668,NLX,51530001.0,nullex
2543681.0,2662,1527573579,,Haven Protocol,3770320.0,-0.3,-18.13,-40.35,1.48223,53732.9,669,XHV,2543681.0,haven-protocol
151118386.0,2564,1527573577,,HOQU,3765281.0,-4.97,-18.08,-34.52,0.0249161,448795.0,670,HQX,300854380.0,hoqu
56361607.0,1226,1527573551,,Qwark,3758479.0,0.06,-9.17,-21.6,0.0666851,10469.3,671,QWARK,206075989.0,qwark
15366648.0,869,1527573546,1000000000.0,Crave,3750277.0,0.89,2.4,4.48,0.244053,7259.87,672,CRAVE,15366648.0,crave
11604722.0,766,1527573546,20000000.0,vTorrent,3719232.0,-0.16,-2.79,-19.29,0.320493,6136.58,673,VTR,11604722.0,vtorrent
519365621.0,1252,1527573551,,2GIVE,3715542.0,-0.19,-8.15,-20.07,0.007154,10874.1,674,2GIVE,519365621.0,2give
726775878.0,1371,1527573552,,B3Coin,3692995.0,-0.17,-11.4,-20.39,0.00508134,4054.51,675,KB3,726775878.0,b3coin
4601009.0,633,1527573546,,ExclusiveCoin,3639076.0,0.36,-1.36,-21.75,0.79093,13542.9,676,EXCL,4601009.0,exclusivecoin
984777952.0,2610,1527573577,,Peculium,3607567.0,-1.91,-4.19,-22.31,0.00366333,10694.3,677,PCL,14795300000.0,peculium
105000000.0,2333,1527573572,,FidentiaX,3601290.0,-1.06,7.18,-36.76,0.034298,110660.0,678,FDX,130000000.0,fidentiax
323468789.0,2397,1527573572,,Hackspace Capital,3570384.0,-13.57,25.71,-7.29,0.0110378,7634.72,679,HAC,1000000000.0,hackspace-capital
519275806.0,2012,1527573565,,Voise,3547230.0,0.33,-4.53,-26.55,0.00683111,74656.3,680,VOISE,775513264.0,voisecom
67504031.0,2314,1527573572,,Cryptopay,3533093.0,-0.81,-7.16,-30.65,0.052339,27677.8,681,CPAY,90414745.0,cryptopay
629610.0,2022,1527573565,629610.0,Internxt,3527325.0,0.11,-0.89,-22.61,5.6024,33490.9,682,INXT,629610.0,internxt
61445805.0,128,1527573548,,MaxCoin,3522670.0,-0.28,-1.89,-7.36,0.0573297,2461.26,683,MAX,61445805.0,maxcoin
1142912.0,2230,1527573568,,Monkey Project,3520730.0,1.7,6.04,-1.24,3.08049,28038.0,684,MONK,1492862.0,monkey-project
5939302.0,1340,1527573552,,Karbo,3505168.0,-0.38,-4.22,8.72,0.590165,44350.0,685,KRB,5939302.0,karbo
1841037683.0,2041,1527573565,21000000000.0,BitcoinZ,3485637.0,-0.1,1.08,-24.23,0.0018933,58974.9,686,BTCZ,1841037683.0,bitcoinz
35942398.0,894,1527573547,68000000.0,Neutron,3460994.0,-0.2,-5.09,-22.11,0.0962928,5922.6,687,NTRN,35942398.0,neutron
22413005.0,1191,1527573550,,Memetic / PepeCoin,3427486.0,-0.16,-7.6,-31.63,0.152924,902381.0,688,MEME,22780258.0,memetic
263034654.0,2042,1527573566,,HelloGold,3410507.0,-0.79,-23.26,-42.95,0.012966,3048.56,689,HGT,1000000000.0,hellogold
13410621.0,2146,1527573567,20000000.0,Pure,3408376.0,10.75,-22.64,-63.45,0.254155,79804.3,690,PURE,14519900.0,pure
10269826.0,626,1527573545,,NuBits,3397392.0,-0.29,-5.03,-23.38,0.330813,56971.7,691,USNBT,70401624.0,nubits
36971202994.0,181,1527573543,,Zeitcoin,3303092.0,-2.04,-29.5,-27.48,8.93423e-05,5621.92,692,ZEIT,36971202994.0,zeitcoin
50147072.0,2697,1527573581,,Hade Platform,3295039.0,-0.17,10.93,-5.27,0.0657075,7888.6,693,HADE,75000000.0,hade-platform
5200017.0,1819,1527573561,,Starta,3285090.0,-0.36,13.28,7.12,0.631746,1870.53,694,STA,5293348.0,starta
18825212.0,2236,1527573569,,MyWish,3281404.0,-0.28,-4.84,-36.64,0.174309,19820.3,695,WISH,19803895.0,mywish
116845228.0,145,1527573549,,DopeCoin,3270720.0,-0.16,-9.31,-24.56,0.0279919,20197.6,696,DOPE,116845228.0,dopecoin
50496510.0,2384,1527573572,,Vezt,3253778.0,2.46,25.18,15.0,0.0644357,4873.71,697,VZT,125000000.0,vezt
23060439976.0,175,1527573543,,Photon,3242805.0,-3.4,-20.32,257.87,0.000140622,59768.1,698,PHO,23060439976.0,photon
529861449.0,2425,1527573573,,Gatcoin,3226300.0,-1.84,-1.3,-32.12,0.00608895,28273.8,699,GAT,1000000000.0,gatcoin
217789857.0,2562,1527573576,,Education Ecosystem,3202948.0,-1.22,12.0,-24.9,0.0147066,515692.0,700,LEDU,362983094.0,education-ecosystem
1398320.0,2411,1527573573,,Galactrum,3194964.0,-0.5,1.68,-19.04,2.28486,30802.9,701,ORE,2118320.0,galactrum
10096421.0,702,1527573546,,SpreadCoin,3193357.0,1.01,-13.01,-6.2,0.316286,24219.0,702,SPR,10096421.0,spreadcoin
40000000.0,2504,1527573575,,Iungo,3170476.0,1.36,0.35,-7.35,0.0792619,66898.7,703,ING,62553604.0,iungo
119054840.0,2323,1527573571,,HEROcoin,3152941.0,-0.45,-4.32,-34.69,0.0264831,138960.0,704,PLAY,252165029.0,herocoin
574683675.0,290,1527573554,,BlueCoin,3128773.0,-18.17,8.47,10.55,0.00544434,923.363,705,BLU,574683675.0,bluecoin
620508777.0,1752,1527573558,,Goodomy,3113905.0,-0.93,19.07,-41.88,0.00501831,644.812,706,GOOD,888000000.0,goodomy
2904408.0,1769,1527573560,10000000.0,Denarius,3097841.0,-2.81,-8.69,-24.49,1.0666,16494.4,707,DNR,2904408.0,denarius-dnr
7360121.0,1882,1527573561,,BlockCAT,3073793.0,-0.22,-3.07,-24.94,0.417628,9571.15,708,CAT,9200151.0,blockcat
123175.0,1642,1527573557,,Altcoin,3068986.0,0.03,-5.1,3.78,24.9156,692.265,709,ALT,134063.0,altcoin-alt
103036607564.0,594,1527573547,,BunnyCoin,3045474.0,4.07,-12.49,-25.56,2.95572e-05,1204.29,710,BUN,103036607564.0,bunnycoin
1637530.0,1387,1527573552,,VeriumReserve,3027040.0,-0.18,-7.28,-27.28,1.84854,8855.7,711,VRM,1637530.0,veriumreserve
20999496.0,13,1527573541,,Ixcoin,3015024.0,-0.18,-2.29,-35.08,0.143576,600.6,712,IXC,20999496.0,ixcoin
2344023561.0,2177,1527573568,,Sharechain,3004147.0,-5.41,6.26,-6.84,0.00128162,68458.6,713,SSS,10000000000.0,sharechain
3958088.0,1466,1527573554,21000000.0,Hush,2978477.0,-4.73,-9.12,-24.59,0.752504,10243.6,714,HUSH,3958088.0,hush
22925937.0,4,1527573542,42000000.0,Terracoin,2906986.0,-0.13,-6.07,-20.12,0.126799,5573.13,715,TRC,22925937.0,terracoin
43224675.0,160,1527573543,,Riecoin,2858642.0,-0.16,-3.94,-20.49,0.0661345,10711.8,716,RIC,43224675.0,riecoin
26814905.0,2063,1527573565,,Tracto,2848976.0,0.12,14.71,-43.16,0.106246,3427.03,717,TRCT,70000000.0,tracto
36518110.0,2518,1527573575,,LOCIcoin,2833699.0,-0.01,-16.3,-27.3,0.0775971,13360.0,718,LOCI,100000000.0,locicoin
19694642937.0,1962,1527573563,20000000000.0,BuzzCoin,2804064.0,99.49,-18.82,-20.89,0.000142377,12915.9,719,BUZZ,19694642937.0,buzzcoin
127066464.0,58,1527573541,,Sexcoin,2783137.0,-0.16,5.45,9.23,0.021903,3216.5,720,SXC,127066464.0,sexcoin
22973221.0,1381,1527573554,43800000.0,Bitcloud,2773258.0,-0.1,-3.78,-32.51,0.120717,5891.92,721,BTDX,22973221.0,bitcloud
22342937.0,2543,1527573576,,COPYTRACK,2732385.0,-0.59,-4.98,-18.66,0.122293,6015.47,722,CPY,53000748.0,copytrack
20000000.0,1704,1527573558,99990000.0,eBoost,2726540.0,-4.38,-15.32,-31.79,0.136327,63349.3,723,EBST,80828160.0,eboostcoin
18949258.0,1286,1527573552,,Breakout,2708588.0,-0.16,-3.25,-22.25,0.142939,3584.49,724,BRK,18949258.0,breakout
187500000.0,2295,1527573570,,Starbase,2688919.0,-0.82,-6.4,-17.41,0.0143409,7725.96,725,STAR,1000000000.0,starbase
1182668.0,2184,1527573569,,Privatix,2654912.0,-3.48,-4.19,-26.55,2.24485,665.651,726,PRIX,1275455.0,privatix
5581906.0,2674,1527573580,18500000.0,Masari,2649217.0,1.64,3.91,-25.1,0.474608,21111.6,727,MSR,5581906.0,masari
279760863.0,2720,1527573580,,Parkgene,2634321.0,-5.81,-15.8,-32.77,0.00941633,69409.1,728,GENE,1000000000.0,parkgene
726404821.0,1916,1527573562,,BiblePay,2631314.0,-0.16,-6.84,-8.34,0.00362238,1749.12,729,BBP,726404821.0,biblepay
67578135.0,2151,1527573568,,Autonio,2606793.0,-0.23,-4.8,-33.96,0.0385745,32170.5,730,NIO,220466789.0,autonio
16793000.0,2178,1527573569,,Upfiring,2578800.0,2.4,-4.01,-27.37,0.153564,6754.38,731,UFR,24000000.0,upfiring
32221930.0,2656,1527573579,,Daneel,2573114.0,-0.42,-2.84,-34.96,0.079856,28973.9,732,DAN,69320719.0,daneel
2110317.0,43,1527573541,,Anoncoin,2553927.0,-5.72,-20.81,-59.44,1.21021,1382.18,733,ANC,2110317.0,anoncoin
100000810.0,2418,1527573574,,Maverick Chain,2539271.0,1.57,-0.3,-21.24,0.0253925,1749190.0,734,MVC,200000000.0,maverick-chain
135322017.0,1988,1527573563,657154880.0,Lampix,2534676.0,0.73,-6.63,-18.2,0.0187307,30521.1,735,PIX,327154880.0,lampix
16714020.0,1969,1527573564,,Sociall,2497860.0,-0.16,-5.13,-34.57,0.149447,2230.6,736,SCL,16714020.0,sociall
3807146.0,1726,1527573558,,ZrCoin,2497225.0,-0.28,-5.32,-13.82,0.655931,10164.1,737,ZRC,4988894.0,zrcoin
732429.0,2436,1527573574,,RefToken,2486370.0,-0.86,-36.28,-25.24,3.39469,16442.7,738,REF,50000000.0,reftoken
77231176.0,506,1527573547,,CannabisCoin,2478549.0,-0.18,-5.7,-24.68,0.0320926,35456.9,739,CANN,91859176.0,cannabiscoin
27088352.0,2547,1527573576,,Experty,2474404.0,0.52,-8.97,-18.12,0.0913457,22834.0,740,EXY,79404564.0,experty
204007189.0,2565,1527573577,,StarterCoin,2468242.0,0.19,15.62,-30.42,0.0120988,97730.3,741,STAC,342007189.0,startercoin
16648384.0,1153,1527573550,,Creditbit,2466275.0,1.68,0.25,-20.48,0.148139,6867.47,742,CRB,16648384.0,creditbit
134039364.0,2658,1527573579,,SyncFab,2454154.0,-1.43,-4.08,-24.14,0.0183092,656.439,743,MFG,1000000000.0,syncfab
22293890.0,2167,1527573567,,Blockpool,2440936.0,-0.18,-22.75,-38.15,0.109489,5121.17,744,BPL,25264095.0,blockpool
26695289.0,2704,1527573580,,Transcodium,2381049.0,-3.72,-10.3,-7.36,0.0891936,1652460.0,745,TNS,88600000.0,transcodium
123192742.0,2142,1527573567,200000000.0,FORCE,2376659.0,-0.16,2.16,-11.05,0.0192922,1503.72,746,FOR,126794083.0,force
57304113.0,2673,1527573580,,Chainium,2373359.0,-2.1,-5.03,-28.09,0.0414169,19652.4,747,CHX,168956522.0,chainium
20479368.0,2601,1527573577,,1World,2331310.0,-0.09,7.22,-42.54,0.113837,129932.0,748,1WO,37219453.0,1world
125990535.0,2163,1527573568,,Zephyr,2284914.0,-1.64,-17.31,-42.81,0.0181356,8018.85,749,ZEPH,2000000000.0,zephyr
19321214.0,2367,1527573572,,Aigang,2278396.0,0.21,0.37,-26.74,0.117922,40783.0,750,AIX,29274567.0,aigang
8377873.0,1147,1527573550,,RussiaCoin,2245488.0,4.48,12.58,-32.12,0.268026,679.683,751,RC,8377873.0,russiacoin
4434602828.0,1244,1527573551,,HiCoin,2237266.0,17.93,-5.54,-19.43,0.000504502,14312.1,752,XHI,10000244678.0,hicoin
9952089.0,1777,1527573559,,CryptoPing,2230721.0,-0.39,-10.71,-34.26,0.224146,72154.3,753,PING,9952089.0,cryptoping
608947.0,2395,1527573573,5000000.0,Ignition,2203826.0,-0.41,-2.65,-11.78,3.61908,9504.99,754,IC,664271.0,ignition
11290301.0,2256,1527573569,,Bonpay,2197205.0,4.61,-17.31,-34.03,0.19461,57448.1,755,BON,21745688.0,bonpay
2982832499.0,2629,1527573578,21000000000.0,Stellite,2173316.0,0.02,-9.1,-39.24,0.000728608,34848.0,756,XTL,3108832499.0,stellite
33221908.0,2253,1527573570,70560000.0,Jiyo,2153650.0,0.71,-16.16,-51.42,0.0648262,25953.8,757,JIYO,33798074.0,jiyo
13308864.0,2271,1527573570,,Verify,2141197.0,-0.02,-1.68,-32.66,0.160885,283997.0,758,CRED,29997543.0,verify
26191604463.0,1109,1527573549,,Elite,2126504.0,-1.09,-8.13,-21.02,8.11903e-05,927.16,759,1337,28993957578.0,1337coin
32550000.0,2372,1527573572,,Commodity Ad Network,2125678.0,6.98,9.79,-52.49,0.065305,3933.49,760,CDX,120000000.0,commodity-ad-network
13321301.0,1148,1527573549,,EverGreenCoin,2114743.0,-0.16,-5.37,-16.63,0.158749,3123.04,761,EGC,13321301.0,evergreencoin
62131190.0,1714,1527573558,,EncryptoTel [WAVES],2103489.0,-0.46,4.04,-6.01,0.0338556,1907.5,762,ETT,77663987.0,encryptotel
484284329.0,2173,1527573568,2000000000.0,Interstellar Holdings,2103014.0,-24.55,-50.34,-33.84,0.00434252,35309.0,763,HOLD,523815442.0,interstellar-holdings
156493985000.0,730,1527573546,,GCN Coin,2098694.0,-2.04,-3.89,-25.22,1.34107e-05,868.979,764,GCN,156493985000.0,gcn-coin
32074754.0,2255,1527573570,,Social Send,2098080.0,1.89,-4.81,-23.72,0.0654122,4551.22,765,SEND,34264697.0,social-send
